"Density","Pressure","Velocity:0","Velocity:1","Vorticity","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.003,100.3,2.773e-06,-1.5257e-06,0.0010263,1,0,-1.3642e-18,3.1416,0
1.003,100.3,-0.0059408,-6.0039e-07,0.00084956,1,0.0062832,0.0062832,3.1416,0
1.003,100.3,-0.011884,3.2655e-07,0.0006729,1,0.012566,0.012566,3.1416,0
1.003,100.3,-0.017828,1.2535e-06,0.00049624,1,0.01885,0.01885,3.1416,0
1.003,100.3,-0.023771,2.1804e-06,0.00031958,1,0.025133,0.025133,3.1416,0
1.003,100.3,-0.029714,2.9137e-06,0.00015841,1,0.031416,0.031416,3.1416,0
1.003,100.3,-0.035653,2.8521e-06,6.2883e-05,1,0.037699,0.037699,3.1416,0
1.003,100.3,-0.041592,2.7905e-06,-3.2645e-05,1,0.043982,0.043982,3.1416,0
1.003,100.3,-0.047532,2.7289e-06,-0.00012817,1,0.050266,0.050266,3.1416,0
1.003,100.3,-0.053471,2.6673e-06,-0.0002237,1,0.056549,0.056549,3.1416,0
1.003,100.3,-0.059406,2.6314e-06,-0.00025292,1,0.062832,0.062832,3.1416,0
1.003,100.3,-0.065334,2.6523e-06,-0.00017555,1,0.069115,0.069115,3.1416,0
1.003,100.3,-0.071262,2.6731e-06,-9.8186e-05,1,0.075398,0.075398,3.1416,0
1.003,100.3,-0.07719,2.694e-06,-2.0818e-05,1,0.081681,0.081681,3.1416,0
1.003,100.3,-0.083118,2.7149e-06,5.6549e-05,1,0.087965,0.087965,3.1416,0
1.0029,100.29,-0.089038,2.6936e-06,0.00012264,1,0.094248,0.094248,3.1416,0
1.0029,100.29,-0.094952,2.6558e-06,0.00018078,1,0.10053,0.10053,3.1416,0
1.0029,100.29,-0.10087,2.618e-06,0.00023892,1,0.10681,0.10681,3.1416,0
1.0029,100.29,-0.10678,2.5803e-06,0.00029706,1,0.1131,0.1131,3.1416,0
1.0029,100.29,-0.11269,2.5425e-06,0.0003552,1,0.11938,0.11938,3.1416,0
1.0029,100.29,-0.11859,2.5584e-06,0.00026355,1,0.12566,0.12566,3.1416,0
1.0029,100.29,-0.12449,2.6046e-06,0.00012711,1,0.13195,0.13195,3.1416,0
1.0029,100.29,-0.13038,2.6508e-06,-9.3325e-06,1,0.13823,0.13823,3.1416,0
1.0029,100.29,-0.13628,2.6969e-06,-0.00014577,1,0.14451,0.14451,3.1416,0
1.0029,100.29,-0.14218,2.7431e-06,-0.00028221,1,0.1508,0.1508,3.1416,0
1.0029,100.29,-0.14805,2.7655e-06,-0.00031864,1,0.15708,0.15708,3.1416,0
1.0029,100.29,-0.15392,2.8007e-06,-0.00035092,1,0.16336,0.16336,3.1416,0
1.0029,100.29,-0.15979,2.8359e-06,-0.00038321,1,0.16965,0.16965,3.1416,0
1.0029,100.29,-0.16566,2.8711e-06,-0.00041549,1,0.17593,0.17593,3.1416,0
1.0028,100.28,-0.17153,2.8715e-06,-0.00041477,1,0.18221,0.18221,3.1416,0
1.0028,100.28,-0.17737,2.7818e-06,-0.00023097,1,0.1885,0.1885,3.1416,0
1.0028,100.28,-0.18321,2.692e-06,-4.7169e-05,1,0.19478,0.19478,3.1416,0
1.0028,100.28,-0.18905,2.6022e-06,0.00013663,1,0.20106,0.20106,3.1416,0
1.0028,100.28,-0.19489,2.5125e-06,0.00032043,1,0.20735,0.20735,3.1416,0
1.0028,100.28,-0.20071,2.4231e-06,0.00044908,1,0.21363,0.21363,3.1416,0
1.0028,100.28,-0.20652,2.3862e-06,0.0004741,1,0.21991,0.21991,3.1416,0
1.0028,100.28,-0.21233,2.3493e-06,0.00049911,1,0.22619,0.22619,3.1416,0
1.0028,100.28,-0.21814,2.3125e-06,0.00052412,1,0.23248,0.23248,3.1416,0
1.0028,100.28,-0.22394,2.2756e-06,0.00054913,1,0.23876,0.23876,3.1416,0
1.0028,100.28,-0.22973,2.3214e-06,0.00041331,1,0.24504,0.24504,3.1416,0
1.0027,100.27,-0.2355,2.4759e-06,0.0001397,1,0.25133,0.25133,3.1416,0
1.0027,100.27,-0.24127,2.6305e-06,-0.00013391,1,0.25761,0.25761,3.1416,0
1.0027,100.27,-0.24704,2.785e-06,-0.00040752,1,0.26389,0.26389,3.1416,0
1.0027,100.27,-0.25281,2.9395e-06,-0.00068113,1,0.27018,0.27018,3.1416,0
1.0027,100.27,-0.25855,2.9636e-06,-0.00071817,1,0.27646,0.27646,3.1416,0
1.0027,100.27,-0.26428,2.9706e-06,-0.00066781,1,0.28274,0.28274,3.1416,0
1.0027,100.27,-0.27,2.9776e-06,-0.00061744,1,0.28903,0.28903,3.1416,0
1.0027,100.27,-0.27573,2.9846e-06,-0.00056707,1,0.29531,0.29531,3.1416,0
1.0026,100.26,-0.28145,2.9916e-06,-0.00051671,1,0.30159,0.30159,3.1416,0
1.0026,100.26,-0.28713,2.6897e-06,-9.3291e-05,1,0.30788,0.30788,3.1416,0
1.0026,100.26,-0.2928,2.3888e-06,0.00036156,1,0.31416,0.31416,3.1416,0
1.0026,100.26,-0.29848,2.0879e-06,0.00081642,1,0.32044,0.32044,3.1416,0
1.0026,100.26,-0.30415,1.787e-06,0.0012713,1,0.32673,0.32673,3.1416,0
1.0026,100.26,-0.30982,1.5473e-06,0.0015783,1,0.33301,0.33301,3.1416,0
1.0026,100.26,-0.31545,2.0129e-06,0.00074989,1,0.33929,0.33929,3.1416,0
1.0025,100.25,-0.32108,2.4785e-06,-7.8477e-05,1,0.34558,0.34558,3.1416,0
1.0025,100.25,-0.32671,2.9441e-06,-0.00090684,1,0.35186,0.35186,3.1416,0
1.0025,100.25,-0.33234,3.4097e-06,-0.0017352,1,0.35814,0.35814,3.1416,0
1.0025,100.25,-0.33794,3.0527e-06,-0.0007023,1,0.36443,0.36443,3.1416,0
1.0025,100.25,-0.34347,9.3754e-07,0.0045242,1,0.37071,0.37071,3.1416,0
1.0025,100.25,-0.349,-1.1776e-06,0.0097506,1,0.37699,0.37699,3.1416,0
1.0025,100.25,-0.35452,-3.2928e-06,0.014977,1,0.38327,0.38327,3.1416,0
1.0024,100.24,-0.36005,-5.408e-06,0.020204,1,0.38956,0.38956,3.1416,0
1.0024,100.24,-0.36589,-3.6761e-06,-0.020056,1,0.39584,0.39584,3.1416,0
1.0024,100.24,-0.37136,-2.0944e-06,-0.014751,1,0.40212,0.40212,3.1416,0
1.0024,100.24,-0.37682,-5.1275e-07,-0.0094456,1,0.40841,0.40841,3.1416,0
1.0024,100.24,-0.38229,1.0689e-06,-0.0041404,1,0.41469,0.41469,3.1416,0
1.0024,100.24,-0.38775,2.6506e-06,0.0011648,1,0.42097,0.42097,3.1416,0
1.0023,100.23,-0.3932,2.9317e-06,0.0020607,1,0.42726,0.42726,3.1416,0
1.0023,100.23,-0.39865,2.6833e-06,0.00099639,1,0.43354,0.43354,3.1416,0
1.0023,100.23,-0.40409,2.4348e-06,-6.7882e-05,1,0.43982,0.43982,3.1416,0
1.0023,100.23,-0.40954,2.1864e-06,-0.0011322,1,0.44611,0.44611,3.1416,0
1.0023,100.23,-0.41499,1.938e-06,-0.0021964,1,0.45239,0.45239,3.1416,0
1.0023,100.23,-0.42036,2.0293e-06,-0.0017647,1,0.45867,0.45867,3.1416,0
1.0022,100.22,-0.42572,2.2054e-06,-0.0011375,1,0.46496,0.46496,3.1416,0
1.0022,100.22,-0.43108,2.3815e-06,-0.0005103,1,0.47124,0.47124,3.1416,0
1.0022,100.22,-0.43644,2.5577e-06,0.00011689,1,0.47752,0.47752,3.1416,0
1.0022,100.22,-0.4418,2.6742e-06,0.00070959,1,0.48381,0.48381,3.1416,0
1.0022,100.22,-0.44709,2.5678e-06,0.00089156,1,0.49009,0.49009,3.1416,0
1.0022,100.22,-0.45238,2.4615e-06,0.0010735,1,0.49637,0.49637,3.1416,0
1.0021,100.21,-0.45767,2.3551e-06,0.0012555,1,0.50266,0.50266,3.1416,0
1.0021,100.21,-0.46296,2.2488e-06,0.0014375,1,0.50894,0.50894,3.1416,0
1.0021,100.21,-0.46823,2.14e-06,0.0014159,1,0.51522,0.51522,3.1416,0
1.0021,100.21,-0.47345,2.1735e-06,0.00084155,1,0.5215,0.5215,3.1416,0
1.0021,100.21,-0.47866,2.2069e-06,0.00026715,1,0.52779,0.52779,3.1416,0
1.002,100.2,-0.48388,2.2403e-06,-0.00030724,1,0.53407,0.53407,3.1416,0
1.002,100.2,-0.48909,2.2737e-06,-0.00088163,1,0.54035,0.54035,3.1416,0
1.002,100.2,-0.49427,2.2957e-06,-0.0012119,1,0.54664,0.54664,3.1416,0
1.002,100.2,-0.49939,2.3953e-06,-0.0012571,1,0.55292,0.55292,3.1416,0
1.002,100.2,-0.50452,2.4949e-06,-0.0013024,1,0.5592,0.5592,3.1416,0
1.002,100.2,-0.50965,2.5945e-06,-0.0013476,1,0.56549,0.56549,3.1416,0
1.0019,100.19,-0.51478,2.6942e-06,-0.0013929,1,0.57177,0.57177,3.1416,0
1.0019,100.19,-0.51984,2.5899e-06,-0.0010266,1,0.57805,0.57805,3.1416,0
1.0019,100.19,-0.52488,2.4449e-06,-0.00044188,1,0.58434,0.58434,3.1416,0
1.0019,100.19,-0.52991,2.2998e-06,0.00014285,1,0.59062,0.59062,3.1416,0
1.0019,100.19,-0.53494,2.1548e-06,0.00072757,1,0.5969,0.5969,3.1416,0
1.0018,100.18,-0.53998,2.0098e-06,0.0013123,1,0.60319,0.60319,3.1416,0
1.0018,100.18,-0.54494,1.859e-06,0.0014189,1,0.60947,0.60947,3.1416,0
1.0018,100.18,-0.54988,1.7613e-06,0.0014389,1,0.61575,0.61575,3.1416,0
1.0018,100.18,-0.55483,1.6637e-06,0.0014589,1,0.62204,0.62204,3.1416,0
1.0018,100.18,-0.55977,1.5661e-06,0.0014788,1,0.62832,0.62832,3.1416,0
1.0017,100.17,-0.56471,1.4354e-06,0.0014701,1,0.6346,0.6346,3.1416,0
1.0017,100.17,-0.56957,1.7251e-06,0.0007402,1,0.64089,0.64089,3.1416,0
1.0017,100.17,-0.57442,2.0148e-06,1.0309e-05,1,0.64717,0.64717,3.1416,0
1.0017,100.17,-0.57927,2.3046e-06,-0.00071959,1,0.65345,0.65345,3.1416,0
1.0017,100.17,-0.58413,2.5943e-06,-0.0014495,1,0.65973,0.65973,3.1416,0
1.0017,100.17,-0.58896,2.7758e-06,-0.0019714,1,0.66602,0.66602,3.1416,0
1.0016,100.16,-0.5937,2.8122e-06,-0.001799,1,0.6723,0.6723,3.1416,0
1.0016,100.16,-0.59845,2.8485e-06,-0.0016267,1,0.67858,0.67858,3.1416,0
1.0016,100.16,-0.6032,2.8848e-06,-0.0014544,1,0.68487,0.68487,3.1416,0
1.0016,100.16,-0.60794,2.9211e-06,-0.0012821,1,0.69115,0.69115,3.1416,0
1.0016,100.16,-0.61264,2.6355e-06,-0.00073594,1,0.69743,0.69743,3.1416,0
1.0016,100.16,-0.61728,2.0321e-06,0.00032107,1,0.70372,0.70372,3.1416,0
1.0015,100.15,-0.62191,1.4287e-06,0.0013781,1,0.71,0.71,3.1416,0
1.0015,100.15,-0.62655,8.2535e-07,0.0024351,1,0.71628,0.71628,3.1416,0
1.0015,100.15,-0.63118,2.2195e-07,0.0034921,1,0.72257,0.72257,3.1416,0
1.0015,100.15,-0.63576,5.1546e-07,0.0027339,1,0.72885,0.72885,3.1416,0
1.0015,100.15,-0.64031,1.4566e-06,0.00084048,1,0.73513,0.73513,3.1416,0
1.0015,100.15,-0.64486,2.3976e-06,-0.001053,1,0.74142,0.74142,3.1416,0
1.0014,100.14,-0.64941,3.3387e-06,-0.0029464,1,0.7477,0.7477,3.1416,0
1.0014,100.14,-0.65395,4.2798e-06,-0.0048399,1,0.75398,0.75398,3.1416,0
1.0014,100.14,-0.65833,4.8534e-07,0.0039251,1,0.76027,0.76027,3.1416,0
1.0014,100.14,-0.66266,-4.3713e-06,0.015234,1,0.76655,0.76655,3.1416,0
1.0014,100.14,-0.667,-9.2279e-06,0.026543,1,0.77283,0.77283,3.1416,0
1.0013,100.13,-0.67133,-1.4084e-05,0.037852,1,0.77912,0.77912,3.1416,0
1.0013,100.13,-0.67645,-5.8292e-06,-0.054611,1,0.7854,0.7854,3.1416,0
1.0013,100.13,-0.68066,-3.772e-06,-0.042421,1,0.79168,0.79168,3.1416,0
1.0013,100.13,-0.68488,-1.6729e-06,-0.030227,1,0.79797,0.79797,3.1416,0
1.0013,100.13,-0.68909,4.263e-07,-0.018032,1,0.80425,0.80425,3.1416,0
1.0013,100.13,-0.69331,2.5255e-06,-0.0058383,1,0.81053,0.81053,3.1416,0
1.0013,100.13,-0.69752,3.96e-06,0.0037598,1,0.81681,0.81681,3.1416,0
1.0013,100.13,-0.70171,2.9039e-06,0.0024564,1,0.8231,0.8231,3.1416,0
1.0012,100.12,-0.70591,1.8478e-06,0.0011531,1,0.82938,0.82938,3.1416,0
1.0012,100.12,-0.7101,7.9166e-07,-0.00015029,1,0.83566,0.83566,3.1416,0
1.0012,100.12,-0.71429,-2.6445e-07,-0.0014536,1,0.84195,0.84195,3.1416,0
1.0012,100.12,-0.71844,-6.7626e-07,-0.0020112,1,0.84823,0.84823,3.1416,0
1.0012,100.12,-0.72249,9.8343e-08,-0.0013754,1,0.85451,0.85451,3.1416,0
1.0012,100.12,-0.72655,8.7294e-07,-0.00073949,1,0.8608,0.8608,3.1416,0
1.0012,100.12,-0.73061,1.6475e-06,-0.00010363,1,0.86708,0.86708,3.1416,0
1.0011,100.11,-0.73466,2.4221e-06,0.00053223,1,0.87336,0.87336,3.1416,0
1.0011,100.11,-0.73865,2.8167e-06,0.00065289,1,0.87965,0.87965,3.1416,0
1.0011,100.11,-0.74259,3.0391e-06,0.00039585,1,0.88593,0.88593,3.1416,0
1.0011,100.11,-0.74652,3.2614e-06,0.00013881,1,0.89221,0.89221,3.1416,0
1.0011,100.11,-0.75046,3.4838e-06,-0.00011823,1,0.8985,0.8985,3.1416,0
1.0011,100.11,-0.75439,3.7061e-06,-0.00037526,1,0.90478,0.90478,3.1416,0
1.0011,100.11,-0.75823,3.1097e-06,-0.00032498,1,0.91106,0.91106,3.1416,0
1.0011,100.11,-0.76203,2.3486e-06,-0.00018232,1,0.91735,0.91735,3.1416,0
1.001,100.1,-0.76583,1.5876e-06,-3.9656e-05,1,0.92363,0.92363,3.1416,0
1.001,100.1,-0.76963,8.2655e-07,0.00010301,1,0.92991,0.92991,3.1416,0
1.001,100.1,-0.77344,6.5513e-08,0.00024567,1,0.9362,0.9362,3.1416,0
1.001,100.1,-0.77711,-1.2401e-07,0.00051076,1,0.94248,0.94248,3.1416,0
1.001,100.1,-0.78078,-2.2424e-07,0.00078095,1,0.94876,0.94876,3.1416,0
1.001,100.1,-0.78444,-3.2446e-07,0.0010511,1,0.95504,0.95504,3.1416,0
1.001,100.1,-0.78811,-4.2468e-07,0.0013213,1,0.96133,0.96133,3.1416,0
1.001,100.1,-0.79176,-4.4704e-07,0.0014545,1,0.96761,0.96761,3.1416,0
1.001,100.1,-0.79529,3.8569e-07,0.00083351,1,0.97389,0.97389,3.1416,0
1.0009,100.09,-0.79883,1.2184e-06,0.00021252,1,0.98018,0.98018,3.1416,0
1.0009,100.09,-0.80237,2.0512e-06,-0.00040849,1,0.98646,0.98646,3.1416,0
1.0009,100.09,-0.8059,2.8839e-06,-0.0010295,1,0.99274,0.99274,3.1416,0
1.0009,100.09,-0.80939,3.3974e-06,-0.0015195,1,0.99903,0.99903,3.1416,0
1.0009,100.09,-0.81278,3.5007e-06,-0.0017621,1,1.0053,1.0053,3.1416,0
1.0009,100.09,-0.81618,3.604e-06,-0.0020048,1,1.0116,1.0116,3.1416,0
1.0009,100.09,-0.81957,3.7072e-06,-0.0022474,1,1.0179,1.0179,3.1416,0
1.0009,100.09,-0.82296,3.8105e-06,-0.00249,1,1.0242,1.0242,3.1416,0
1.0009,100.09,-0.82627,3.2008e-06,-0.0019333,1,1.0304,1.0304,3.1416,0
1.0009,100.09,-0.82951,2.1048e-06,-0.00069018,1,1.0367,1.0367,3.1416,0
1.0009,100.09,-0.83275,1.0088e-06,0.00055293,1,1.043,1.043,3.1416,0
1.0009,100.09,-0.83598,-8.7131e-08,0.001796,1,1.0493,1.0493,3.1416,0
1.0009,100.09,-0.83922,-1.1831e-06,0.0030392,1,1.0556,1.0556,3.1416,0
1.0008,100.08,-0.84236,-1.4616e-06,0.0032849,1,1.0619,1.0619,3.1416,0
1.0008,100.08,-0.84546,-1.3439e-06,0.0031625,1,1.0681,1.0681,3.1416,0
1.0008,100.08,-0.84856,-1.2262e-06,0.0030401,1,1.0744,1.0744,3.1416,0
1.0008,100.08,-0.85167,-1.1084e-06,0.0029177,1,1.0807,1.0807,3.1416,0
1.0008,100.08,-0.85477,-9.9069e-07,0.0027953,1,1.087,1.087,3.1416,0
1.0008,100.08,-0.85775,5.5307e-07,0.00054222,1,1.0933,1.0933,3.1416,0
1.0008,100.08,-0.86071,2.291e-06,-0.0018874,1,1.0996,1.0996,3.1416,0
1.0008,100.08,-0.86368,4.0289e-06,-0.004317,1,1.1058,1.1058,3.1416,0
1.0008,100.08,-0.86665,5.7667e-06,-0.0067467,1,1.1121,1.1121,3.1416,0
1.0008,100.08,-0.86959,6.9144e-06,-0.0083801,1,1.1184,1.1184,3.1416,0
1.0008,100.08,-0.87235,4.1589e-06,-0.0039179,1,1.1247,1.1247,3.1416,0
1.0008,100.08,-0.87511,1.4033e-06,0.00054421,1,1.131,1.131,3.1416,0
1.0008,100.08,-0.87788,-1.3522e-06,0.0050063,1,1.1373,1.1373,3.1416,0
1.0008,100.08,-0.88064,-4.1078e-06,0.0094684,1,1.1435,1.1435,3.1416,0
1.0008,100.08,-0.88343,-1.9879e-06,0.0034204,1,1.1498,1.1498,3.1416,0
1.0008,100.08,-0.8863,1.1352e-05,-0.026308,1,1.1561,1.1561,3.1416,0
1.0008,100.08,-0.88917,2.4691e-05,-0.056037,1,1.1624,1.1624,3.1416,0
1.0008,100.08,-0.89203,3.803e-05,-0.085766,1,1.1687,1.1687,3.1416,0
1.0008,100.08,-0.8949,5.137e-05,-0.11549,1,1.175,1.175,3.1416,0
1.0008,100.08,-0.89564,1.1506e-05,0.12735,1,1.1812,1.1812,3.1416,0
1.0008,100.08,-0.89836,8.3115e-06,0.094754,1,1.1875,1.1875,3.1416,0
1.0008,100.08,-0.90108,5.1169e-06,0.062155,1,1.1938,1.1938,3.1416,0
1.0007,100.07,-0.9038,1.9223e-06,0.029557,1,1.2001,1.2001,3.1416,0
1.0007,100.07,-0.90652,-1.2722e-06,-0.0030409,1,1.2064,1.2064,3.1416,0
1.0007,100.07,-0.90894,-1.1831e-06,-0.0098477,1,1.2127,1.2127,3.1416,0
1.0007,100.07,-0.91122,4.6654e-07,-0.0052372,1,1.2189,1.2189,3.1416,0
1.0007,100.07,-0.9135,2.1162e-06,-0.00062677,1,1.2252,1.2252,3.1416,0
1.0007,100.07,-0.91579,3.7659e-06,0.0039837,1,1.2315,1.2315,3.1416,0
1.0007,100.07,-0.91807,5.4156e-06,0.0085943,1,1.2378,1.2378,3.1416,0
1.0007,100.07,-0.92025,4.2361e-06,0.0068803,1,1.2441,1.2441,3.1416,0
1.0007,100.07,-0.92242,2.7728e-06,0.0043445,1,1.2504,1.2504,3.1416,0
1.0007,100.07,-0.92459,1.3095e-06,0.0018088,1,1.2566,1.2566,3.1416,0
1.0007,100.07,-0.92676,-1.5377e-07,-0.00072698,1,1.2629,1.2629,3.1416,0
1.0007,100.07,-0.92892,-1.5822e-06,-0.0030638,1,1.2692,1.2692,3.1416,0
1.0007,100.07,-0.9309,-1.6198e-06,-0.0030172,1,1.2755,1.2755,3.1416,0
1.0007,100.07,-0.93289,-1.6574e-06,-0.0029706,1,1.2818,1.2818,3.1416,0
1.0007,100.07,-0.93487,-1.695e-06,-0.0029241,1,1.2881,1.2881,3.1416,0
1.0007,100.07,-0.93686,-1.7326e-06,-0.0028775,1,1.2943,1.2943,3.1416,0
1.0007,100.07,-0.93879,-1.5476e-06,-0.0025548,1,1.3006,1.3006,3.1416,0
1.0007,100.07,-0.9406,-4.7425e-07,-0.0014799,1,1.3069,1.3069,3.1416,0
1.0007,100.07,-0.94241,5.9906e-07,-0.00040501,1,1.3132,1.3132,3.1416,0
1.0007,100.07,-0.94421,1.6724e-06,0.00066989,1,1.3195,1.3195,3.1416,0
1.0007,100.07,-0.94602,2.7457e-06,0.0017448,1,1.3258,1.3258,3.1416,0
1.0007,100.07,-0.94775,3.2109e-06,0.0021535,1,1.332,1.332,3.1416,0
1.0007,100.07,-0.9494,3.1303e-06,0.0017828,1,1.3383,1.3383,3.1416,0
1.0007,100.07,-0.95104,3.0497e-06,0.0014121,1,1.3446,1.3446,3.1416,0
1.0007,100.07,-0.95269,2.9691e-06,0.0010415,1,1.3509,1.3509,3.1416,0
1.0007,100.07,-0.95433,2.8884e-06,0.00067081,1,1.3572,1.3572,3.1416,0
1.0007,100.07,-0.95586,2.1221e-06,0.00035856,1,1.3635,1.3635,3.1416,0
1.0007,100.07,-0.95733,1.1102e-06,7.7007e-05,1,1.3697,1.3697,3.1416,0
1.0007,100.07,-0.9588,9.8369e-08,-0.00020454,1,1.376,1.376,3.1416,0
1.0007,100.07,-0.96027,-9.1352e-07,-0.0004861,1,1.3823,1.3823,3.1416,0
1.0007,100.07,-0.96174,-1.9254e-06,-0.00076765,1,1.3886,1.3886,3.1416,0
1.0007,100.07,-0.96306,-2.1115e-06,-0.00049424,1,1.3949,1.3949,3.1416,0
1.0007,100.07,-0.96435,-2.0567e-06,-0.0001199,1,1.4012,1.4012,3.1416,0
1.0007,100.07,-0.96564,-2.0019e-06,0.00025444,1,1.4074,1.4074,3.1416,0
1.0007,100.07,-0.96693,-1.9471e-06,0.00062879,1,1.4137,1.4137,3.1416,0
1.0007,100.07,-0.96821,-1.927e-06,0.00097173,1,1.42,1.42,3.1416,0
1.0007,100.07,-0.96933,-7.438e-07,0.00052259,1,1.4263,1.4263,3.1416,0
1.0007,100.07,-0.97044,4.3944e-07,7.3444e-05,1,1.4326,1.4326,3.1416,0
1.0007,100.07,-0.97156,1.6227e-06,-0.0003757,1,1.4389,1.4389,3.1416,0
1.0007,100.07,-0.97268,2.8059e-06,-0.00082485,1,1.4451,1.4451,3.1416,0
1.0007,100.07,-0.97376,3.5745e-06,-0.0012125,1,1.4514,1.4514,3.1416,0
1.0007,100.07,-0.97469,3.2937e-06,-0.0013948,1,1.4577,1.4577,3.1416,0
1.0007,100.07,-0.97563,3.0129e-06,-0.0015771,1,1.464,1.464,3.1416,0
1.0007,100.07,-0.97656,2.7321e-06,-0.0017594,1,1.4703,1.4703,3.1416,0
1.0007,100.07,-0.9775,2.4513e-06,-0.0019417,1,1.4765,1.4765,3.1416,0
1.0007,100.07,-0.97835,1.5108e-06,-0.0013181,1,1.4828,1.4828,3.1416,0
1.0007,100.07,-0.9791,-1.448e-07,0.00040308,1,1.4891,1.4891,3.1416,0
1.0007,100.07,-0.97984,-1.8004e-06,0.0021242,1,1.4954,1.4954,3.1416,0
1.0007,100.07,-0.98058,-3.456e-06,0.0038454,1,1.5017,1.5017,3.1416,0
1.0007,100.07,-0.98133,-5.1116e-06,0.0055666,1,1.508,1.508,3.1416,0
1.0007,100.07,-0.98198,-4.1707e-06,0.0041913,1,1.5142,1.5142,3.1416,0
1.0007,100.07,-0.98258,-1.4806e-06,0.0008812,1,1.5205,1.5205,3.1416,0
1.0007,100.07,-0.98318,1.2095e-06,-0.0024289,1,1.5268,1.5268,3.1416,0
